Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1707.321289,0.031734585,1.121955068,1.883506943,-0.451585745,0.440828606,-1.329490082,-0.314625787,-1.218755379,-0.213012573,-0.354522807,-0.819887544,-0.618968198,-0.82046774,-0.704379635,-0.050060637,0.59710301,-0.279125316,0.640891883,0.473383729,0.660693578,-1.118878777,-1.201127989,-0.132111677,-0.102431608,-0.168274833,0.372152107,0.138968507,-0.150451675,-141.6800867,0
1708.060022,0.031853908,1.122382024,1.883984332,-0.451960628,0.441020714,-1.330258906,-0.314846255,-1.219305856,-0.213114375,-0.354726544,-0.820313236,-0.619395808,-0.820823371,-0.704613529,-0.050184406,0.597479454,-0.279237174,0.641297204,0.473611147,0.660985598,-1.119398788,-1.201649557,-0.132157766,-0.102487624,-0.168411403,0.372327906,0.13902405,-0.15051018,-141.781353,0
1708.798756,0.03197323,1.122808981,1.884461721,-0.452335511,0.441212823,-1.33102773,-0.315066724,-1.219856333,-0.213216178,-0.354930281,-0.820738927,-0.619823419,-0.821179003,-0.704847423,-0.050308174,0.597855897,-0.279349033,0.641702525,0.473838564,0.661277619,-1.1199188,-1.202171125,-0.132203854,-0.102543639,-0.168547973,0.372503704,0.139079593,-0.150568685,-141.8826192,0
1709.537489,0.032092552,1.123235938,1.88493911,-0.452710394,0.441404931,-1.331796554,-0.315287192,-1.220406811,-0.213317981,-0.355134018,-0.821164619,-0.620251029,-0.821534635,-0.705081316,-0.050431942,0.598232341,-0.279460891,0.642107846,0.474065982,0.661569639,-1.120438811,-1.202692693,-0.132249942,-0.102599655,-0.168684543,0.372679503,0.139135135,-0.15062719,-141.9838855,0
1710.276222,0.032211874,1.123662895,1.885416499,-0.453085276,0.44159704,-1.332565377,-0.315507661,-1.220957288,-0.213419784,-0.355337755,-0.821590311,-0.620678639,-0.821890266,-0.70531521,-0.05055571,0.598608784,-0.279572749,0.642513167,0.474293399,0.66186166,-1.120958822,-1.203214261,-0.13229603,-0.102655671,-0.168821113,0.372855302,0.139190678,-0.150685695,-142.0851517,0
1711.014955,0.032331197,1.124089852,1.885893888,-0.453460159,0.441789148,-1.333334201,-0.315728129,-1.221507765,-0.213521587,-0.355541492,-0.822016002,-0.62110625,-0.822245898,-0.705549104,-0.050679478,0.598985227,-0.279684607,0.642918488,0.474520817,0.662153681,-1.121478834,-1.203735829,-0.132342118,-0.102711686,-0.168957682,0.373031101,0.139246221,-0.1507442,-142.186418,0
1711.753688,0.032450519,1.124516808,1.886371277,-0.453835042,0.441981257,-1.334103025,-0.315948598,-1.222058243,-0.213623389,-0.355745229,-0.822441694,-0.62153386,-0.82260153,-0.705782998,-0.050803246,0.599361671,-0.279796466,0.643323809,0.474748234,0.662445701,-1.121998845,-1.204257397,-0.132388206,-0.102767702,-0.169094252,0.373206899,0.139301763,-0.150802705,-142.2876842,0
1712.492421,0.032569841,1.124943765,1.886848666,-0.454209925,0.442173365,-1.334871849,-0.316169066,-1.22260872,-0.213725192,-0.355948966,-0.822867385,-0.62196147,-0.822957162,-0.706016891,-0.050927014,0.599738114,-0.279908324,0.64372913,0.474975652,0.662737722,-1.122518856,-1.204778965,-0.132434295,-0.102823717,-0.169230822,0.373382698,0.139357306,-0.15086121,-142.3889505,0
1713.231154,0.032689164,1.125370722,1.887326055,-0.454584808,0.442365474,-1.335640673,-0.316389535,-1.223159197,-0.213826995,-0.356152703,-0.823293077,-0.622389081,-0.823312793,-0.706250785,-0.051050782,0.600114558,-0.280020182,0.644134451,0.475203069,0.663029742,-1.123038868,-1.205300533,-0.132480383,-0.102879733,-0.169367392,0.373558497,0.139412848,-0.150919715,-142.4902167,0
1713.969887,0.032808486,1.125797679,1.887803444,-0.454959691,0.442557582,-1.336409497,-0.316610003,-1.223709675,-0.213928798,-0.356356441,-0.823718769,-0.622816691,-0.823668425,-0.706484679,-0.05117455,0.600491001,-0.28013204,0.644539772,0.475430487,0.663321763,-1.123558879,-1.205822101,-0.132526471,-0.102935748,-0.169503962,0.373734296,0.139468391,-0.15097822,-142.591483,0
1714.70862,0.032927808,1.126224635,1.888280833,-0.455334574,0.442749691,-1.337178321,-0.316830472,-1.224260152,-0.214030601,-0.356560178,-0.82414446,-0.623244302,-0.824024057,-0.706718573,-0.051298318,0.600867445,-0.280243899,0.644945093,0.475657904,0.663613784,-1.124078891,-1.206343669,-0.132572559,-0.102991764,-0.169640532,0.373910094,0.139523934,-0.151036726,-142.6927492,0
1715.447353,0.033047131,1.126651592,1.888758222,-0.455709456,0.442941799,-1.337947145,-0.31705094,-1.224810629,-0.214132403,-0.356763915,-0.824570152,-0.623671912,-0.824379688,-0.706952466,-0.051422086,0.601243888,-0.280355757,0.645350414,0.475885322,0.663905804,-1.124598902,-1.206865237,-0.132618647,-0.10304778,-0.169777101,0.374085893,0.139579476,-0.151095231,-142.7940155,0
1716.186086,0.033166453,1.127078549,1.889235611,-0.456084339,0.443133908,-1.338715969,-0.317271409,-1.225361107,-0.214234206,-0.356967652,-0.824995843,-0.624099522,-0.82473532,-0.70718636,-0.051545854,0.601620332,-0.280467615,0.645755735,0.476112739,0.664197825,-1.125118913,-1.207386805,-0.132664735,-0.103103795,-0.169913671,0.374261692,0.139635019,-0.151153736,-142.8952817,0
1716.924819,0.033285775,1.127505506,1.889713,-0.456459222,0.443326016,-1.339484793,-0.317491877,-1.225911584,-0.214336009,-0.357171389,-0.825421535,-0.624527133,-0.825090952,-0.707420254,-0.051669622,0.601996775,-0.280579473,0.646161056,0.476340157,0.664489845,-1.125638925,-1.207908373,-0.132710824,-0.103159811,-0.170050241,0.374437491,0.139690562,-0.151212241,-142.996548,0
1717.663552,0.033405097,1.127932462,1.890190389,-0.456834105,0.443518125,-1.340253617,-0.317712345,-1.226462061,-0.214437812,-0.357375126,-0.825847226,-0.624954743,-0.825446584,-0.707654148,-0.05179339,0.602373219,-0.280691331,0.646566377,0.476567575,0.664781866,-1.126158936,-1.208429941,-0.132756912,-0.103215826,-0.170186811,0.374613289,0.139746104,-0.151270746,-143.0978142,0
1718.402285,0.03352442,1.128359419,1.890667778,-0.457208988,0.443710233,-1.341022441,-0.317932814,-1.227012539,-0.214539615,-0.357578863,-0.826272918,-0.625382353,-0.825802215,-0.707888041,-0.051917158,0.602749662,-0.28080319,0.646971698,0.476794992,0.665073886,-1.126678947,-1.208951509,-0.132803,-0.103271842,-0.170323381,0.374789088,0.139801647,-0.151329251,-143.1990805,0
1719.141018,0.033643742,1.128786376,1.891145167,-0.457583871,0.443902342,-1.341791265,-0.318153282,-1.227563016,-0.214641417,-0.3577826,-0.82669861,-0.625809964,-0.826157847,-0.708121935,-0.052040926,0.603126106,-0.280915048,0.647377019,0.47702241,0.665365907,-1.127198959,-1.209473076,-0.132849088,-0.103327857,-0.170459951,0.374964887,0.139857189,-0.151387756,-143.3003467,0
1719.879751,0.033763064,1.129213333,1.891622556,-0.457958754,0.44409445,-1.342560089,-0.318373751,-1.228113493,-0.21474322,-0.357986337,-0.827124301,-0.626237574,-0.826513479,-0.708355829,-0.052164695,0.603502549,-0.281026906,0.64778234,0.477249827,0.665657928,-1.12771897,-1.209994644,-0.132895176,-0.103383873,-0.17059652,0.375140685,0.139912732,-0.151446261,-143.401613,0
1720.618484,0.033882387,1.12964029,1.892099945,-0.458333636,0.444286559,-1.343328913,-0.318594219,-1.228663971,-0.214845023,-0.358190074,-0.827549993,-0.626665185,-0.826869111,-0.708589723,-0.052288463,0.603878993,-0.281138764,0.648187661,0.477477245,0.665949948,-1.128238981,-1.210516212,-0.132941264,-0.103439888,-0.17073309,0.375316484,0.139968275,-0.151504766,-143.5028792,0
1721.357217,0.034001709,1.130067246,1.892577334,-0.458708519,0.444478667,-1.344097737,-0.318814688,-1.229214448,-0.214946826,-0.358393811,-0.827975684,-0.627092795,-0.827224742,-0.708823616,-0.052412231,0.604255436,-0.281250623,0.648592982,0.477704662,0.666241969,-1.128758993,-1.21103778,-0.132987352,-0.103495904,-0.17086966,0.375492283,0.140023817,-0.151563271,-143.6041455,0
1722.09595,0.034121031,1.130494203,1.893054723,-0.459083402,0.444670776,-1.344866561,-0.319035156,-1.229764925,-0.215048629,-0.358597548,-0.828401376,-0.627520405,-0.827580374,-0.70905751,-0.052535999,0.604631879,-0.281362481,0.648998303,0.47793208,0.666533989,-1.129279004,-1.211559348,-0.133033441,-0.10355192,-0.17100623,0.375668082,0.14007936,-0.151621776,-143.7054117,0
1722.834683,0.034240354,1.13092116,1.893532112,-0.459458285,0.444862884,-1.345635385,-0.319255625,-1.230315402,-0.215150431,-0.358801285,-0.828827067,-0.627948016,-0.827936006,-0.709291404,-0.052659767,0.605008323,-0.281474339,0.649403624,0.478159497,0.66682601,-1.129799016,-1.212080916,-0.133079529,-0.103607935,-0.1711428,0.37584388,0.140134903,-0.151680281,-143.806678,0
1723.573416,0.034359676,1.131348117,1.894009501,-0.459833168,0.445054993,-1.346404209,-0.319476093,-1.23086588,-0.215252234,-0.359005022,-0.829252759,-0.628375626,-0.828291637,-0.709525298,-0.052783535,0.605384766,-0.281586197,0.649808945,0.478386915,0.667118031,-1.130319027,-1.212602484,-0.133125617,-0.103663951,-0.17127937,0.376019679,0.140190445,-0.151738786,-143.9079442,0
1724.312149,0.034478998,1.131775073,1.89448689,-0.460208051,0.445247101,-1.347173033,-0.319696562,-1.231416357,-0.215354037,-0.359208759,-0.829678451,-0.628803236,-0.828647269,-0.709759191,-0.052907303,0.60576121,-0.281698055,0.650214266,0.478614332,0.667410051,-1.130839038,-1.213124052,-0.133171705,-0.103719966,-0.171415939,0.376195478,0.140245988,-0.151797291,-144.0092105,0
1725.050882,0.03459832,1.13220203,1.894964279,-0.460582934,0.44543921,-1.347941857,-0.31991703,-1.231966834,-0.21545584,-0.359412497,-0.830104142,-0.629230847,-0.829002901,-0.709993085,-0.053031071,0.606137653,-0.281809914,0.650619587,0.47884175,0.667702072,-1.13135905,-1.21364562,-0.133217793,-0.103775982,-0.171552509,0.376371277,0.14030153,-0.151855796,-144.1104767,0
1725.789615,0.034717643,1.132628987,1.895441668,-0.460957816,0.445631318,-1.348710681,-0.320137498,-1.232517312,-0.215557643,-0.359616234,-0.830529834,-0.629658457,-0.829358533,-0.710226979,-0.053154839,0.606514097,-0.281921772,0.651024908,0.479069167,0.667994092,-1.131879061,-1.214167188,-0.133263881,-0.103831997,-0.171689079,0.376547075,0.140357073,-0.151914301,-144.211743,0
1726.528348,0.034836965,1.133055944,1.895919057,-0.461332699,0.445823427,-1.349479505,-0.320357967,-1.233067789,-0.215659446,-0.359819971,-0.830955525,-0.630086068,-0.829714164,-0.710460872,-0.053278607,0.60689054,-0.28203363,0.651430229,0.479296585,0.668286113,-1.132399072,-1.214688756,-0.13330997,-0.103888013,-0.171825649,0.376722874,0.140412616,-0.151972806,-144.3130092,0
1727.267081,0.034956287,1.1334829,1.896396446,-0.461707582,0.446015535,-1.350248329,-0.320578435,-1.233618266,-0.215761248,-0.360023708,-0.831381217,-0.630513678,-0.830069796,-0.710694766,-0.053402375,0.607266984,-0.282145488,0.65183555,0.479524002,0.668578134,-1.132919084,-1.215210324,-0.133356058,-0.103944029,-0.171962219,0.376898673,0.140468158,-0.152031311,-144.4142755,0
1728.005814,0.03507561,1.133909857,1.896873835,-0.462082465,0.446207643,-1.351017153,-0.320798904,-1.234168744,-0.215863051,-0.360227445,-0.831806908,-0.630941288,-0.830425428,-0.71092866,-0.053526143,0.607643427,-0.282257347,0.652240871,0.47975142,0.668870154,-1.133439095,-1.215731892,-0.133402146,-0.104000044,-0.172098789,0.377074472,0.140523701,-0.152089816,-144.5155417,0
1728.744547,0.035194932,1.134336814,1.897351224,-0.462457348,0.446399752,-1.351785977,-0.321019372,-1.234719221,-0.215964854,-0.360431182,-0.8322326,-0.631368899,-0.830781059,-0.711162554,-0.053649911,0.608019871,-0.282369205,0.652646192,0.479978837,0.669162175,-1.133959106,-1.21625346,-0.133448234,-0.10405606,-0.172235358,0.37725027,0.140579244,-0.152148321,-144.616808,0
1729.48328,0.035314254,1.134763771,1.897828613,-0.462832231,0.44659186,-1.352554801,-0.321239841,-1.235269698,-0.216066657,-0.360634919,-0.832658292,-0.631796509,-0.831136691,-0.711396447,-0.053773679,0.608396314,-0.282481063,0.653051512,0.480206255,0.669454195,-1.134479118,-1.216775028,-0.133494322,-0.104112075,-0.172371928,0.377426069,0.140634786,-0.152206826,-144.7180742,0
1730.222013,0.035433577,1.135190727,1.898306002,-0.463207113,0.446783969,-1.353323625,-0.321460309,-1.235820176,-0.21616846,-0.360838656,-0.833083983,-0.632224119,-0.831492323,-0.711630341,-0.053897447,0.608772758,-0.282592921,0.653456833,0.480433672,0.669746216,-1.134999129,-1.217296596,-0.13354041,-0.104168091,-0.172508498,0.377601868,0.140690329,-0.152265331,-144.8193405,0
1730.960746,0.035552899,1.135617684,1.898783391,-0.463581996,0.446976077,-1.354092449,-0.321680778,-1.236370653,-0.216270262,-0.361042393,-0.833509675,-0.63265173,-0.831847955,-0.711864235,-0.054021215,0.609149201,-0.282704779,0.653862154,0.48066109,0.670038236,-1.135519141,-1.217818164,-0.133586499,-0.104224106,-0.172645068,0.377777667,0.140745871,-0.152323836,-144.9206067,0
1731.699479,0.035672221,1.136044641,1.89926078,-0.463956879,0.447168186,-1.354861273,-0.321901246,-1.23692113,-0.216372065,-0.36124613,-0.833935366,-0.63307934,-0.832203586,-0.712098129,-0.054144984,0.609525645,-0.282816638,0.654267475,0.480888507,0.670330257,-1.136039152,-1.218339732,-0.133632587,-0.104280122,-0.172781638,0.377953465,0.140801414,-0.152382341,-145.021873,0
1732.438212,0.035791543,1.136471598,1.899738169,-0.464331762,0.447360294,-1.355630097,-0.322121715,-1.237471608,-0.216473868,-0.361449867,-0.834361058,-0.633506951,-0.832559218,-0.712332022,-0.054268752,0.609902088,-0.282928496,0.654672796,0.481115925,0.670622278,-1.136559163,-1.2188613,-0.133678675,-0.104336137,-0.172918208,0.378129264,0.140856957,-0.152440846,-145.1231392,0
1733.176945,0.035910866,1.136898555,1.900215558,-0.464706645,0.447552403,-1.356398921,-0.322342183,-1.238022085,-0.216575671,-0.361653604,-0.83478675,-0.633934561,-0.83291485,-0.712565916,-0.05439252,0.610278532,-0.283040354,0.655078117,0.481343342,0.670914298,-1.137079175,-1.219382868,-0.133724763,-0.104392153,-0.173054777,0.378305063,0.140912499,-0.152499351,-145.2244055,0
1733.915678,0.036030188,1.137325511,1.900692947,-0.465081528,0.447744511,-1.357167745,-0.322562652,-1.238572562,-0.216677474,-0.361857341,-0.835212441,-0.634362171,-0.833270482,-0.71279981,-0.054516288,0.610654975,-0.283152212,0.655483438,0.48157076,0.671206319,-1.137599186,-1.219904436,-0.133770851,-0.104448169,-0.173191347,0.378480862,0.140968042,-0.152557856,-145.3256717,0
1734.654411,0.03614951,1.137752468,1.901170336,-0.465456411,0.44793662,-1.357936569,-0.32278312,-1.23912304,-0.216779276,-0.362061078,-0.835638133,-0.634789782,-0.833626113,-0.713033704,-0.054640056,0.611031418,-0.283264071,0.655888759,0.481798177,0.671498339,-1.138119197,-1.220426004,-0.133816939,-0.104504184,-0.173327917,0.37865666,0.141023585,-0.152616361,-145.426938,0
1735.393144,0.036268833,1.138179425,1.901647725,-0.465831293,0.448128728,-1.358705393,-0.323003588,-1.239673517,-0.216881079,-0.362264815,-0.836063824,-0.635217392,-0.833981745,-0.713267597,-0.054763824,0.611407862,-0.283375929,0.65629408,0.482025595,0.67179036,-1.138639209,-1.220947572,-0.133863028,-0.1045602,-0.173464487,0.378832459,0.141079127,-0.152674866,-145.5282042,0
1736.131877,0.036388155,1.138606382,1.902125114,-0.466206176,0.448320837,-1.359474217,-0.323224057,-1.240223994,-0.216982882,-0.362468553,-0.836489516,-0.635645002,-0.834337377,-0.713501491,-0.054887592,0.611784305,-0.283487787,0.656699401,0.482253012,0.672082381,-1.13915922,-1.221469139,-0.133909116,-0.104616215,-0.173601057,0.379008258,0.14113467,-0.152733371,-145.6294705,0
1736.87061,0.036507477,1.139033338,1.902602503,-0.466581059,0.448512945,-1.360243041,-0.323444525,-1.240774471,-0.217084685,-0.36267229,-0.836915207,-0.636072613,-0.834693008,-0.713735385,-0.05501136,0.612160749,-0.283599645,0.657104722,0.48248043,0.672374401,-1.139679232,-1.221990707,-0.133955204,-0.104672231,-0.173737627,0.379184057,0.141190212,-0.152791876,-145.7307367,0
1737.609343,0.0366268,1.139460295,1.903079892,-0.466955942,0.448705054,-1.361011865,-0.323664994,-1.241324949,-0.217186488,-0.362876027,-0.837340899,-0.636500223,-0.83504864,-0.713969279,-0.055135128,0.612537192,-0.283711503,0.657510043,0.482707848,0.672666422,-1.140199243,-1.222512275,-0.134001292,-0.104728246,-0.173874196,0.379359855,0.141245755,-0.152850381,-145.832003,0
1738.348076,0.036746122,1.139887252,1.903557281,-0.467330825,0.448897162,-1.361780689,-0.323885462,-1.241875426,-0.21728829,-0.363079764,-0.837766591,-0.636927834,-0.835404272,-0.714203172,-0.055258896,0.612913636,-0.283823362,0.657915364,0.482935265,0.672958442,-1.140719254,-1.223033843,-0.13404738,-0.104784262,-0.174010766,0.379535654,0.141301298,-0.152908886,-145.9332692,0
1739.086809,0.036865444,1.140314209,1.90403467,-0.467705708,0.449089271,-1.362549513,-0.324105931,-1.242425903,-0.217390093,-0.363283501,-0.838192282,-0.637355444,-0.835759904,-0.714437066,-0.055382664,0.613290079,-0.28393522,0.658320685,0.483162683,0.673250463,-1.141239266,-1.223555411,-0.134093468,-0.104840277,-0.174147336,0.379711453,0.14135684,-0.152967391,-146.0345355,0
1739.825542,0.036984766,1.140741165,1.904512059,-0.468080591,0.449281379,-1.363318337,-0.324326399,-1.242976381,-0.217491896,-0.363487238,-0.838617974,-0.637783054,-0.836115535,-0.71467096,-0.055506432,0.613666523,-0.284047078,0.658726006,0.4833901,0.673542483,-1.141759277,-1.224076979,-0.134139557,-0.104896293,-0.174283906,0.379887251,0.141412383,-0.153025896,-146.1358017,0
1740.564275,0.037104089,1.141168122,1.904989448,-0.468455473,0.449473488,-1.364087161,-0.324546868,-1.243526858,-0.217593699,-0.363690975,-0.839043665,-0.638210665,-0.836471167,-0.714904854,-0.0556302,0.614042966,-0.284158936,0.659131327,0.483617518,0.673834504,-1.142279288,-1.224598547,-0.134185645,-0.104952309,-0.174420476,0.38006305,0.141467926,-0.153084401,-146.237068,0
1741.303008,0.037223411,1.141595079,1.905466837,-0.468830356,0.449665596,-1.364855985,-0.324767336,-1.244077335,-0.217695502,-0.363894712,-0.839469357,-0.638638275,-0.836826799,-0.715138747,-0.055753968,0.61441941,-0.284270795,0.659536648,0.483844935,0.674126525,-1.1427993,-1.225120115,-0.134231733,-0.105008324,-0.174557046,0.380238849,0.141523468,-0.153142906,-146.3383342,0
1742.041741,0.037342733,1.142022036,1.905944226,-0.469205239,0.449857705,-1.365624809,-0.324987805,-1.244627813,-0.217797304,-0.364098449,-0.839895048,-0.639065885,-0.83718243,-0.715372641,-0.055877736,0.614795853,-0.284382653,0.659941969,0.484072353,0.674418545,-1.143319311,-1.225641683,-0.134277821,-0.10506434,-0.174693615,0.380414648,0.141579011,-0.153201411,-146.4396005,0
1742.780474,0.037462056,1.142448992,1.906421615,-0.469580122,0.450049813,-1.366393633,-0.325208273,-1.24517829,-0.217899107,-0.364302186,-0.84032074,-0.639493496,-0.837538062,-0.715606535,-0.056001504,0.615172297,-0.284494511,0.66034729,0.48429977,0.674710566,-1.143839322,-1.226163251,-0.134323909,-0.105120355,-0.174830185,0.380590446,0.141634553,-0.153259916,-146.5408667,0
1743.519207,0.037581378,1.142875949,1.906899004,-0.469955005,0.450241922,-1.367162457,-0.325428741,-1.245728767,-0.21800091,-0.364505923,-0.840746432,-0.639921106,-0.837893694,-0.715840429,-0.056125273,0.61554874,-0.284606369,0.660752611,0.484527188,0.675002586,-1.144359334,-1.226684819,-0.134369997,-0.105176371,-0.174966755,0.380766245,0.141690096,-0.153318422,-146.642133,0
